index,Player,Summary_#,Nation,Summary_Pos,Age,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_npxG,Summary_xAG,Summary_SCA,Summary_GCA,Summary_Cmp,Summary_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_Att,Summary_Succ,Passing_#,Passing_Pos,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_TotDist,Passing_PrgDist,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Ast,Passing_xAG,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_PrgP,Pass_Types_#,Pass_Types_Pos,Pass_Types_Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Cmp,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_#,Defensive_Actions_Pos,Defensive_Actions_Tkl,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Blocks,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Tkl+Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_#,Possession_Pos,Possession_Touches,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Att,Possession_Succ,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_Carries,Possession_TotDist,Possession_PrgDist,Possession_PrgC,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_#,Miscellaneous_Stats_Pos,Miscellaneous_Stats_CrdY,Miscellaneous_Stats_CrdR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Crs,Miscellaneous_Stats_Int,Miscellaneous_Stats_TklW,Miscellaneous_Stats_PKwon,Miscellaneous_Stats_PKcon,Miscellaneous_Stats_OG,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won,Miscellaneous_Stats_Lost,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,home,game_id
2,Borja Bastón,9.0,es ESP,FW,24-361,90,0,0,0,0,2,2,0,0,35,0,0,1,0.2,0.2,0.0,2,0,26,31,83.9,2,22,0,0,0,9.0,FW,26,31,83.9,338,43,20,24,83.3,5,6,83.3,1,1,100.0,0,0.0,0.0,0,2,0,0,2,9.0,FW,31,30,1,0,0,0,0,0,0,0,0,0,26,0,1,9.0,FW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,9.0,FW,35,0,5,20,10,1,35,0,0,,0,,22,68,23,0,1,0,0,1,25,8,9.0,FW,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,9
3,Diego González,3.0,es ESP,CB,22-205,59,0,0,0,0,0,0,1,0,32,2,0,1,0.0,0.0,0.0,0,0,22,27,81.5,0,17,0,0,0,3.0,CB,22,27,81.5,397,30,6,7,85.7,14,17,82.4,1,2,50.0,0,0.0,0.0,0,1,0,0,0,3.0,CB,27,25,2,2,0,0,0,0,0,0,0,0,22,0,0,3.0,CB,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,1,0,3.0,CB,32,3,20,12,0,0,32,0,0,,0,,17,54,23,0,0,0,1,1,19,1,3.0,CB,1,0,0,2,0,0,0,0,2,0,0,0,3,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,9
4,Javier Ontiveros,17.0,es ESP,"RW,RM",19-346,26,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.2,1,0,11,11,100.0,4,17,3,3,1,17.0,"RW,RM",11,11,100.0,166,71,6,6,100.0,5,5,100.0,0,0,,0,0.2,0.0,1,1,1,0,4,17.0,"RW,RM",11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,17.0,"RW,RM",1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,17.0,"RW,RM",19,0,2,10,7,3,19,3,1,33.3,2,66.7,17,84,37,3,0,2,3,0,15,4,17.0,"RW,RM",0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,9
5,Jony,21.0,es ESP,"LW,LM",26-043,31,0,0,0,0,1,1,1,0,18,0,0,0,0.1,0.1,0.1,1,0,7,15,46.7,3,11,1,2,1,21.0,"LW,LM",7,15,46.7,222,116,1,3,33.3,1,4,25.0,5,7,71.4,0,0.1,0.1,1,0,1,0,3,21.0,"LW,LM",15,13,2,0,0,1,7,0,2,1,1,0,7,0,1,21.0,"LW,LM",0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,21.0,"LW,LM",18,0,3,3,13,3,18,2,1,50.0,1,50.0,11,47,21,1,1,1,1,0,9,4,21.0,"LW,LM",1,0,0,1,0,0,7,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,9
6,Juankar,7.0,es ESP,"WB,LB",27-144,90,0,0,0,0,0,0,0,0,68,4,5,2,0.0,0.0,0.1,1,0,32,46,69.6,3,26,4,0,0,7.0,"WB,LB",32,46,69.6,544,235,10,16,62.5,19,24,79.2,1,2,50.0,0,0.1,0.0,1,1,3,2,3,7.0,"WB,LB",46,37,9,1,0,0,6,8,0,0,0,0,32,0,1,7.0,"WB,LB",4,4,4,0,0,3,4,75.0,1,2,0,2,5,9,8,0,7.0,"WB,LB",68,6,26,28,14,0,68,0,0,,0,,26,166,82,4,2,0,0,0,33,8,7.0,"WB,LB",0,0,0,1,3,0,6,5,4,0,0,0,2,0,3,0.0,,,,,,,,,,,,,,,,,,,,,1,9
7,Juanpi,10.0,ve VEN,"AM,RW",23-209,64,0,0,0,0,3,1,0,0,34,1,1,1,0.4,0.4,0.1,1,0,21,27,77.8,2,22,1,0,0,10.0,"AM,RW",21,27,77.8,280,56,14,15,93.3,7,9,77.8,0,2,0.0,0,0.1,0.0,1,2,0,0,2,10.0,"AM,RW",27,24,2,1,0,0,1,1,0,0,0,0,21,1,0,10.0,"AM,RW",1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0,10.0,"AM,RW",34,0,2,23,9,2,34,0,0,,0,,22,105,53,1,0,0,0,3,26,4,10.0,"AM,RW",0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,9
8,Luis Hernández,4.0,es ESP,CB,28-129,90,0,0,0,0,0,0,0,0,69,0,6,2,0.0,0.0,0.0,0,0,48,56,85.7,4,37,0,0,0,4.0,CB,48,56,85.7,938,459,14,16,87.5,29,30,96.7,5,10,50.0,0,0.0,0.0,0,0,0,0,4,4.0,CB,56,54,2,2,0,1,0,0,0,0,0,0,48,0,1,4.0,CB,0,0,0,0,0,0,0,,0,2,2,0,6,6,7,0,4.0,CB,69,8,45,26,0,0,69,0,0,,0,,37,168,34,0,0,0,0,0,36,0,4.0,CB,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,1,9
9,Paul Baysse,22.0,fr FRA,CB,29-095,90,0,0,0,0,1,0,0,0,62,2,3,0,0.1,0.1,0.0,0,0,36,44,81.8,0,24,0,0,0,22.0,CB,36,44,81.8,724,161,16,19,84.2,14,16,87.5,6,9,66.7,0,0.0,0.0,0,0,0,0,0,22.0,CB,44,41,3,3,0,1,0,0,0,0,0,0,36,0,0,22.0,CB,2,1,1,0,1,1,2,50.0,1,0,0,0,3,5,12,0,22.0,CB,62,10,41,19,2,1,62,0,0,,0,,24,48,7,0,0,0,0,0,32,0,22.0,CB,0,0,0,3,1,0,0,3,1,0,0,0,2,4,3,57.1,,,,,,,,,,,,,,,,,,,,,1,9
10,Recio,14.0,es ESP,"AM,DM",26-222,82,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,29,39,74.4,6,28,1,0,0,14.0,"AM,DM",29,39,74.4,449,87,14,18,77.8,13,17,76.5,1,2,50.0,0,0.0,0.0,0,4,0,0,6,14.0,"AM,DM",39,37,2,0,1,1,1,0,1,1,0,0,29,0,0,14.0,"AM,DM",0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,14.0,"AM,DM",40,0,3,24,13,2,40,0,0,,0,,28,119,55,1,1,0,1,0,32,4,14.0,"AM,DM",0,0,0,3,2,1,1,0,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,9
11,Roberto,1.0,es ESP,GK,31-192,90,0,0,0,0,0,0,0,0,44,0,1,0,0.0,0.0,0.0,0,0,14,40,35.0,0,18,0,0,0,1.0,GK,14,40,35.0,538,480,2,2,100.0,3,4,75.0,9,34,26.5,0,0.0,0.0,0,0,0,0,0,1.0,GK,40,27,13,5,0,0,0,0,0,0,0,0,14,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1.0,GK,44,41,44,0,0,0,44,0,0,,0,,18,145,130,0,0,0,0,0,17,0,1.0,GK,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,100.0,6.0,1.0,5.0,83.3,2.6,6.0,27.0,22.2,32.0,2.0,59.4,44.7,8.0,100.0,62.3,24.0,1.0,4.2,0.0,8.0,1,9
12,Roberto Rosales,18.0,ve VEN,"WB,RB",28-274,90,0,0,0,0,0,0,0,0,69,2,4,1,0.0,0.0,0.0,2,0,43,58,74.1,4,33,0,1,0,18.0,"WB,RB",43,58,74.1,756,385,20,24,83.3,22,29,75.9,1,3,33.3,0,0.0,0.0,0,0,0,0,4,18.0,"WB,RB",58,42,16,1,0,1,2,15,0,0,0,0,43,0,2,18.0,"WB,RB",2,1,1,1,0,0,1,0.0,1,1,0,1,4,6,1,0,18.0,"WB,RB",69,2,22,29,18,0,69,1,0,0.0,1,100.0,33,99,33,0,4,0,1,2,35,8,18.0,"WB,RB",0,0,0,0,1,0,2,4,1,0,0,0,7,1,3,25.0,,,,,,,,,,,,,,,,,,,,,1,9
13,Youssef En-Nesyri,26.0,ma MAR,"FW,DM",20-081,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,26.0,"FW,DM",1,2,50.0,15,0,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,26.0,"FW,DM",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,26.0,"FW,DM",0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,26.0,"FW,DM",2,0,0,0,2,0,2,0,0,,0,,1,2,2,0,1,0,0,0,2,0,26.0,"FW,DM",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,9
0,14 Players,,,,,990,1,1,0,0,13,6,3,0,525,14,16,10,1.4,1.4,1.3,23,2,286,426,67.1,33,299,15,21,12,,,286,426,67.1,5960,2499,107,136,78.7,112,148,75.7,56,112,50.0,1,1.3,1.8,8,30,11,4,33,,,426,363,58,18,0,8,31,28,7,3,4,0,286,5,12,,,14,9,5,7,2,5,9,55.6,4,10,2,8,16,30,20,0,,,525,36,125,243,169,20,525,21,12,57.1,9,42.9,299,1516,713,15,14,3,14,6,281,32,,,3,0,0,15,15,5,31,16,9,0,0,0,58,24,14,63.2,,,,,,,,,,,,,,,,,,,,,0,9
1,Ander Capa,7.0,es ESP,RB,25-194,90,0,0,0,0,0,0,0,0,78,1,1,2,0.0,0.0,0.0,2,0,38,62,61.3,9,32,3,4,2,7.0,RB,38,62,61.3,798,534,14,19,73.7,19,28,67.9,5,11,45.5,0,0.0,0.1,0,10,1,0,9,7.0,RB,62,44,18,4,0,0,3,14,0,0,0,0,38,0,5,7.0,RB,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,7,0,7.0,RB,78,4,20,27,32,3,78,4,2,50.0,2,50.0,32,220,155,3,5,2,2,0,27,1,7.0,RB,0,0,0,1,1,1,3,1,0,0,0,0,5,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,9
2,Charles,19.0,br BRA,FW,33-139,65,1,0,0,0,3,3,1,0,17,1,0,0,1.0,1.0,0.0,3,1,11,12,91.7,2,10,0,1,0,19.0,FW,11,12,91.7,148,47,5,6,83.3,4,4,100.0,1,1,100.0,0,0.0,0.0,2,2,1,0,2,19.0,FW,12,11,1,0,0,0,0,0,0,0,0,0,11,0,0,19.0,FW,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,19.0,FW,17,0,0,7,10,4,17,1,0,0.0,1,100.0,10,27,8,0,0,0,0,0,15,3,19.0,FW,1,0,0,2,2,1,0,0,1,0,0,0,2,5,6,45.5,,,,,,,,,,,,,,,,,,,,,0,9
3,Cristian Rivera,6.0,es ESP,FW,20-043,5,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.0,0,0,7,11,63.6,0,6,0,0,0,6.0,FW,7,11,63.6,68,21,3,3,100.0,2,3,66.7,0,3,0.0,0,0.0,0.0,0,0,0,0,0,6.0,FW,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,6.0,FW,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,6.0,FW,12,0,1,5,6,1,12,0,0,,0,,6,27,7,0,0,0,0,0,6,1,6.0,FW,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,9
4,Dani García,14.0,es ESP,CM,27-089,90,0,0,0,0,2,0,0,0,46,3,3,0,0.0,0.0,0.0,1,0,30,36,83.3,1,25,2,1,1,14.0,CM,30,36,83.3,633,70,12,13,92.3,13,17,76.5,5,6,83.3,0,0.0,0.0,0,2,0,0,1,14.0,CM,36,34,2,2,0,2,0,0,0,0,0,0,30,0,0,14.0,CM,3,3,1,1,1,1,2,50.0,1,0,0,0,3,6,1,0,14.0,CM,46,3,7,28,12,0,46,1,1,100.0,0,0.0,25,118,59,2,2,0,1,1,24,0,14.0,CM,0,0,0,3,0,0,0,3,3,0,0,0,5,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,9
5,Iván Alejo,20.0,es ESP,"RM,FW",22-192,25,0,0,0,0,0,0,1,0,21,0,0,0,0.0,0.0,0.1,1,0,8,15,53.3,1,15,3,6,3,20.0,"RM,FW",8,15,53.3,116,61,5,7,71.4,3,3,100.0,0,2,0.0,0,0.1,0.1,1,0,1,1,1,20.0,"RM,FW",15,14,1,0,0,0,5,1,0,0,0,0,8,0,2,20.0,"RM,FW",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20.0,"RM,FW",21,1,3,4,15,1,21,6,3,50.0,3,50.0,15,126,42,3,2,0,1,1,16,4,20.0,"RM,FW",1,0,0,4,1,0,5,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,9
6,Iván Ramis,4.0,es ESP,CB,32-300,90,0,0,0,0,0,0,0,0,41,0,3,2,0.0,0.0,0.0,1,0,27,34,79.4,3,24,0,0,0,4.0,CB,27,34,79.4,731,257,2,3,66.7,16,18,88.9,8,10,80.0,0,0.0,0.0,0,1,0,0,3,4.0,CB,34,32,0,0,0,1,0,0,0,0,0,0,27,2,0,4.0,CB,0,0,0,0,0,0,0,,0,2,2,0,3,3,3,0,4.0,CB,41,4,16,25,0,0,41,0,0,,0,,24,124,37,0,0,0,0,0,21,0,4.0,CB,0,0,0,0,1,0,0,3,0,0,0,0,7,4,0,100.0,,,,,,,,,,,,,,,,,,,,,0,9
7,Joan Jordán,24.0,es ESP,CM,23-046,90,0,0,0,0,1,1,0,0,48,0,4,0,0.0,0.0,0.1,3,0,28,41,68.3,4,24,0,2,1,24.0,CM,28,41,68.3,536,230,15,18,83.3,7,9,77.8,5,13,38.5,0,0.1,0.1,1,4,1,0,4,24.0,CM,41,32,9,2,0,1,9,0,7,3,4,0,28,0,0,24.0,CM,0,0,0,0,0,0,3,0.0,3,0,0,0,4,4,0,0,24.0,CM,48,0,10,28,13,0,48,2,1,50.0,1,50.0,24,100,55,0,1,0,1,0,20,1,24.0,CM,0,0,0,1,1,0,9,4,0,0,0,0,6,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,9
8,José Ángel,15.0,es ESP,LB,27-350,90,0,1,0,0,2,0,0,0,73,3,0,1,0.0,0.0,0.5,4,1,39,66,59.1,7,37,2,1,1,15.0,LB,39,66,59.1,814,418,13,18,72.2,16,23,69.6,9,22,40.9,1,0.5,0.5,1,6,3,2,7,15.0,LB,66,50,15,2,0,2,7,13,0,0,0,0,39,1,1,15.0,LB,3,2,2,1,0,2,2,100.0,0,1,0,1,0,3,2,0,15.0,LB,73,0,13,41,20,0,73,1,1,100.0,0,0.0,37,178,116,2,1,0,0,0,36,2,15.0,LB,0,0,0,1,1,0,7,0,2,0,0,0,7,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,9
9,Kiké,17.0,es ESP,FW,27-269,85,0,0,0,0,1,0,1,0,26,1,1,1,0.0,0.0,0.1,4,0,12,19,63.2,1,22,0,1,1,17.0,FW,12,19,63.2,158,11,8,12,66.7,1,3,33.3,2,2,100.0,0,0.1,0.0,1,0,1,0,1,17.0,FW,19,19,0,0,0,0,0,0,0,0,0,0,12,0,0,17.0,FW,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0,17.0,FW,26,0,1,11,14,4,26,1,1,100.0,0,0.0,22,88,17,0,1,0,3,1,23,5,17.0,FW,1,0,0,1,5,0,0,1,1,0,0,0,5,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,9
10,Marko Dmitrović,25.0,rs SRB,GK,25-209,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,12,23,52.2,0,14,0,0,0,25.0,GK,12,23,52.2,580,535,1,1,100.0,2,2,100.0,9,20,45.0,0,0.0,0.0,0,0,0,0,0,25.0,GK,23,14,9,5,0,0,0,0,0,0,0,0,12,0,0,25.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25.0,GK,24,19,24,0,0,0,24,0,0,,0,,14,103,89,0,0,0,0,0,5,0,25.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,4.0,0.0,4.0,100.0,0.6,9.0,20.0,45.0,19.0,2.0,84.2,53.7,4.0,100.0,73.0,17.0,0.0,0.0,1.0,14.0,0,9
11,Paulo Oliveira,12.0,pt POR,CB,25-225,90,0,0,0,0,0,0,0,0,42,0,3,1,0.0,0.0,0.0,0,0,20,30,66.7,0,18,0,1,1,12.0,CB,20,30,66.7,459,162,5,5,100.0,11,14,78.6,4,10,40.0,0,0.0,0.0,0,0,0,0,0,12.0,CB,30,26,3,3,0,1,0,0,0,0,0,0,20,1,0,12.0,CB,0,0,0,0,0,0,0,,0,1,0,1,3,3,7,0,12.0,CB,42,5,22,21,1,1,42,1,1,100.0,0,0.0,18,61,20,0,0,0,1,0,17,0,12.0,CB,0,0,0,0,1,0,0,3,0,0,0,0,4,1,3,25.0,,,,,,,,,,,,,,,,,,,,,0,9
12,Rubén Peña,11.0,es ESP,RM,26-034,76,0,0,0,0,2,0,0,0,41,2,1,2,0.1,0.1,0.0,2,0,17,30,56.7,2,27,3,3,1,11.0,RM,17,30,56.7,296,67,6,10,60.0,4,8,50.0,4,5,80.0,0,0.0,0.6,1,1,2,0,2,11.0,RM,30,29,0,0,0,0,5,0,0,0,0,0,17,1,3,11.0,RM,2,1,1,1,0,0,0,,0,2,0,2,1,3,0,0,11.0,RM,41,0,4,16,23,2,41,3,1,33.3,2,66.7,27,157,44,3,0,1,3,0,26,6,11.0,RM,0,0,0,0,0,3,5,1,1,0,0,0,6,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,9
13,Sergi Enrich,9.0,es ESP,FW,27-176,14,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,1,10,0,0,0,9.0,FW,10,11,90.9,144,25,7,7,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,1,9.0,FW,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,9.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.0,FW,13,0,1,8,5,1,13,0,0,,0,,10,23,2,0,1,0,0,1,11,0,9.0,FW,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,9
0,14 Players,,,,,990,3,2,0,0,15,9,2,0,632,11,10,6,2.0,2.0,1.2,26,5,455,540,84.3,49,375,32,10,5,,,455,540,84.3,8395,3078,203,223,91.0,177,192,92.2,64,103,62.1,2,1.2,1.1,10,38,14,4,49,,,540,479,59,24,1,6,27,20,9,3,4,0,455,2,10,,,11,7,5,6,0,5,13,38.5,8,6,2,4,10,21,19,0,,,632,57,167,279,191,37,632,10,5,50.0,5,50.0,375,2314,1235,32,16,11,19,11,454,49,,,2,0,0,12,21,2,27,10,7,0,0,0,47,19,15,55.9,,,,,,,,,,,,,,,,,,,,,1,10
1,Aritz Elustondo,15.0,es ESP,CB,23-150,90,0,1,0,0,0,0,1,0,67,0,1,1,0.0,0.0,0.1,2,1,47,51,92.2,4,36,0,1,0,15.0,CB,47,51,92.2,1081,466,9,10,90.0,30,30,100.0,8,11,72.7,1,0.1,0.1,1,3,1,0,4,15.0,CB,51,48,3,3,1,0,0,0,0,0,0,0,47,0,0,15.0,CB,0,0,0,0,0,0,0,,0,1,1,0,1,1,12,0,15.0,CB,67,12,32,33,2,1,67,1,0,0.0,1,100.0,36,218,96,0,0,0,0,1,43,1,15.0,CB,1,0,0,1,1,1,0,1,0,0,0,0,2,4,1,80.0,,,,,,,,,,,,,,,,,,,,,1,10
2,Asier Illarramendi,4.0,es ESP,CM,27-170,90,0,0,0,0,1,0,0,0,73,2,2,1,0.0,0.0,0.0,3,1,61,67,91.0,7,42,2,1,1,4.0,CM,61,67,91.0,1055,338,25,27,92.6,29,31,93.5,5,7,71.4,0,0.0,0.1,0,7,1,1,7,4.0,CM,67,61,6,6,0,2,1,0,0,0,0,0,61,0,0,4.0,CM,2,0,1,1,0,1,3,33.3,2,1,0,1,2,4,0,0,4.0,CM,73,0,17,50,7,0,73,1,1,100.0,0,0.0,42,283,162,2,1,0,0,0,50,1,4.0,CM,0,0,0,2,1,0,1,2,0,0,0,0,8,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,10
3,Carlos Vela,11.0,mx MEX,LW,28-177,25,0,0,0,0,2,2,0,0,23,0,0,0,0.4,0.4,0.1,1,0,18,19,94.7,3,19,3,1,1,11.0,LW,18,19,94.7,222,68,13,13,100.0,5,5,100.0,0,0,,0,0.1,0.0,1,2,2,0,3,11.0,LW,19,18,0,0,0,0,0,0,0,0,0,0,18,1,0,11.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,LW,23,0,2,5,16,3,23,1,1,100.0,0,0.0,19,210,93,3,2,0,1,1,21,3,11.0,LW,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,10
4,David Zurutuza,17.0,es ESP,LM,31-037,90,0,0,0,0,0,0,0,0,57,0,2,2,0.0,0.0,0.0,2,0,44,51,86.3,5,39,0,0,0,17.0,LM,44,51,86.3,709,220,26,28,92.9,15,18,83.3,3,4,75.0,0,0.0,0.0,0,10,0,0,5,17.0,LM,51,51,0,0,0,1,0,0,0,0,0,0,44,0,1,17.0,LM,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,1,0,17.0,LM,57,4,12,43,2,0,57,0,0,,0,,39,181,55,0,0,0,1,3,45,0,17.0,LM,0,0,0,1,4,0,0,2,0,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,10
5,Gerónimo Rulli,1.0,ar ARG,GK,25-097,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,27,38,71.1,0,25,0,0,0,1.0,GK,27,38,71.1,929,701,1,1,100.0,12,12,100.0,14,25,56.0,0,0.0,0.0,0,0,0,0,0,1.0,GK,38,29,9,4,0,0,0,0,0,0,0,0,27,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,38,30,38,0,0,0,38,0,0,,0,,25,92,70,0,0,0,0,0,24,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0,0.0,1.0,100.0,0.1,11.0,20.0,55.0,33.0,2.0,51.5,39.2,5.0,60.0,50.2,12.0,0.0,0.0,1.0,20.0,1,10
6,Imanol Agirretxe,9.0,es ESP,CB,30-182,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,0,0,0,9.0,CB,2,4,50.0,27,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,9.0,CB,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,9.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.0,CB,5,0,0,1,4,0,5,0,0,,0,,5,23,2,0,0,0,1,0,6,0,9.0,CB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,,,,,,,,,,,,,,,,,,,,,1,10
7,Juanmi,7.0,es ESP,LW,24-097,65,1,0,0,0,5,2,0,0,19,1,1,0,0.3,0.3,0.0,1,0,9,9,100.0,0,12,2,1,1,7.0,LW,9,9,100.0,159,7,5,5,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,7.0,LW,9,9,0,0,0,1,0,0,0,0,0,0,9,0,0,7.0,LW,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,7.0,LW,19,0,1,7,11,7,19,1,1,100.0,0,0.0,12,70,26,2,0,2,3,1,15,6,7.0,LW,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,10
8,Kévin Rodrigues,20.0,pt POR,LB,23-173,90,0,0,0,0,0,0,0,0,63,4,2,0,0.0,0.0,0.0,1,0,41,51,80.4,3,32,4,3,1,20.0,LB,41,51,80.4,636,226,22,25,88.0,14,15,93.3,3,8,37.5,0,0.0,0.0,0,0,1,0,3,20.0,LB,51,41,10,0,0,0,4,10,0,0,0,0,41,0,1,20.0,LB,4,2,2,2,0,3,4,75.0,1,0,0,0,2,6,1,0,20.0,LB,63,1,16,30,19,0,63,3,1,33.3,2,66.7,32,222,170,4,4,0,3,0,39,5,20.0,LB,0,0,0,2,2,0,4,2,2,0,0,0,8,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,10
